,SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,SVD_21,SVD_22,SVD_23,SVD_24,SVD_25
Ch28,574.777166764453,-79.95700241988214,177.24290642045213,148.20829223102325,1045.1067081372548,-421.18223358748963,480.284776283935,-190.0877334929394,-86.73980503366812,30.448356895701636,-120.64140932384981,-22.00162431226333,-52.10752027131467,-8.79101624993679,-35.22610092851054,-41.5559929706877,258.3411585870739,-180.44458243594502,133.08159156745307,-255.49962117862657,-329.07884559349367,-30.706751093170755,249.81019283931298,78.14640469601052,929.4481642731863
CHI1,1623.1884256239216,5329.590616431197,-398.4912039252967,-135.65754448612043,-68.4397153087306,27.181903668763802,29.85436080685223,1.1481539381694084,65.14125274718265,15.157095311186453,6.300511378982391,49.13829659632305,46.811506647706246,-13.627870243289314,-11.63447760196326,46.927802990136186,-17.951913810266824,12.257724427614503,9.95785173330176,65.59424723993,-103.93779887543651,-59.431794058179484,84.48992483621542,37.88151277789002,-93.31241235347576
CHI2,1652.812494281411,5470.625137200576,-421.6554124680675,-146.72427032861214,-55.375170449421134,24.030247352876902,33.156482165392674,11.896359093175288,91.02032013286774,17.654675472040037,6.320320787713155,69.06488865544718,47.62356193295492,-20.639515636779393,-11.0880231141918,51.22657197492316,-23.97500551702704,17.57518743999484,10.646370237019195,65.73711935559803,-105.84881614457812,-62.400239386520425,82.77011558340106,32.40484330513857,-89.94356444141036
CHI3,970.8315605201122,1747.0645309348288,33.12782758681195,232.10919928930576,1145.1014548722385,-179.5950389480837,334.3261096985447,-364.7416198750346,206.55413168822167,10.142429442650993,262.3037831480553,-213.7929028450985,-20.5209110674392,-21.997838022098833,155.56757601321564,86.55078635175734,1097.0111246801644,270.0066191874132,-69.69434787294978,50.65560198174044,85.8299612625615,-115.75798809760147,-102.485772319061,127.18056710819495,134.15609320278395
CHI4,2099.2492607955683,6972.667654396003,-524.8711676850302,-191.4159669519619,-137.48302266447988,19.38543519520468,17.228495467913813,-62.742271398812235,-77.16747048819599,9.765487348916746,15.697229826970982,-11.215046467703923,32.892876699236574,-16.962080368083733,12.41164129071152,-22.740725388745094,17.60512422883166,-3.737322268706207,51.68576084500131,-174.75311618624406,70.49705475614864,99.18805519091842,-83.07193935229053,-88.99653575869326,-67.76815250549991
CHI5,2275.465595716027,7865.800946881274,-619.7660863332205,-256.49048554650386,-197.33055500970738,24.391371095992206,28.433771383456403,-163.51257056421966,-149.962043843488,54.34022355508181,40.34421150109361,-26.324958494219267,59.685994913723555,-42.80903850599898,-1.5043029871150815,-96.90876240840085,44.818004352221564,-7.18087126472091,105.44372853999229,-386.05902003608395,178.27777314349387,217.6124844795825,-172.1992323562433,-193.49430178108403,-81.84392384822064
CHI6,1023.9695956851397,2721.674469844785,-100.82918751032963,123.86216677078234,652.1468117772137,-270.8517121376715,261.8241220599713,-167.58015611801235,170.79984222722842,39.40180153425088,167.6547770643478,-166.45464590896515,-37.75881423729495,-6.187291957000079,43.59468037175009,-70.0054159328828,144.00896410365033,12.743891174218032,51.3467035816713,-113.15821995969588,-87.41316052169138,-68.62408760224774,37.644926459775824,105.54622192514469,454.44009864392285
CHI7,991.1624638599561,2623.353741288683,-32.39177762095578,155.93709454179375,958.6734599218157,-457.97038970318886,490.35064397359287,-395.28266387608545,-101.34449878281353,-33.069964437279395,41.82735664247236,-10.459209934922509,-7.554611289613835,-37.59598797625754,28.303874310728652,-31.7782952055774,139.76665039432274,98.02749338785945,49.32054594988875,-79.97951319696733,-136.25769967830584,54.10374665618249,56.70882227190663,50.43368792979533,494.4572048221694
CHI8,1647.1956551126,5642.211333341633,-441.245362267705,-152.29135629110016,-78.80327449194122,18.838505537066784,38.155176437640876,-42.1978602568508,72.46162097752709,63.76332183730386,10.650390542363978,65.43685606086143,39.94758616030675,-55.153056140082974,-34.24845291479715,-5.210640450390473,1.4117949357061157,23.920289505495226,34.802663961660656,-55.35485877982474,-28.85304513576521,6.770354476419526,11.24103888622268,-37.69488274180332,-81.0132934014603
CHI9,904.0166116355311,2447.3192961765067,-14.179413037839888,155.69247145402667,974.3750308169,-494.33265174622215,489.73247275805215,-359.60550517460854,-125.05597553925466,-3.69112431476562,5.740803056281109,-34.80388219469462,-33.9945564105717,-35.29672536019552,13.41335498739463,-30.406974303279558,167.7299800983053,51.03071612024051,71.28907490387608,-171.55501995627301,-108.2642337370466,63.462376167999466,22.39249823296367,58.69645022591844,576.8947123237871
CHI10,1796.882738746792,6177.027358632144,-481.61688849053826,-161.4226506522544,-73.0215316664216,3.7647288492245647,1.465671098030339,-57.71107353993353,48.90708767416819,68.05603968873375,11.885661438432441,82.4999194143788,61.824816083030825,-62.29680322871977,-24.21544385277309,-30.261792940078827,14.332991057294178,17.941329698579878,56.232388328762376,-161.21442445372136,39.44657645947878,96.64160925832968,-35.329136973792984,-94.6374666319621,-63.81715984865773
CHI11,1134.3075323762166,3135.767424141987,-91.72727438712316,95.70789408142642,867.7798848883465,-492.83359408326436,472.9160614338943,-356.7080485330715,-161.92150508165275,-24.166024666577435,-46.149691625602756,27.63942118267133,-18.255713773632053,-56.873168594997956,-84.57327540841396,52.295860323355946,47.09201906744988,76.55333065178354,57.91522531674773,-156.39165503368238,-8.001016201975691,32.72464150496659,-0.20492947760189192,-19.770385314698995,244.76625008883676
CHI12,1172.3691896630921,3495.2352209336855,-94.45277937394476,63.61772543038747,956.7686715968238,-475.81751107920866,551.7326241896196,-419.7190806008883,-285.58965481749857,23.62883120546923,-121.64882192751568,87.22342122485927,-56.95739275316749,-47.04896250476486,-260.02363649145104,151.83344004802325,233.73565062784323,3.5916385541286564,87.71729232680589,-255.5424506538775,-63.81236526744215,76.59842212825716,48.06695923447976,-1.5318905060177002,521.628618099081
CHI13,2025.4596958878653,6716.5145621051415,-536.7199436903626,-207.13249082733256,-78.79244922080233,33.5619370657197,27.128122932117353,-23.45977764146734,-62.944747701705424,-10.088424801584006,7.650961061795185,8.982128370972074,67.7556984594396,-15.840228501513307,64.52506830667049,-6.432074245472494,24.639483351732284,-8.431858127164864,78.03908342755142,-292.2643038435603,135.04187588372332,178.01992498531155,-116.08258202169138,-172.05243328338932,-46.035473980935045
CHI14,1153.3363980020931,3370.112984828727,-118.58480423170752,37.778370713807895,763.3967634428761,-344.32606416566836,433.90042150994066,-256.900715720107,-233.68649771397517,-13.184058462392827,-114.11471504660823,106.21887460154493,-71.55707086133627,-48.96260690930444,-228.59918996597725,196.6693314833368,247.39266421220339,-53.76019803774904,52.406154537573606,-197.42017822282975,-38.62897070141736,84.95598909937286,80.45719807098239,-22.72138862533039,491.3955549866807
CHI15,1920.1848674488692,6198.413313614261,-498.3533722497274,-188.78786147491644,-37.91818491656771,34.310174811613145,44.85252571165897,15.915391344668572,8.84420374862379,-9.497574883277101,-23.277271487237122,50.44410495956362,66.42003785087016,-12.972258968773613,67.70344306469754,15.73194254902874,-0.2384106530280035,9.873979428080512,61.057776212738524,-217.95919940339357,81.89239993273833,133.71742771391072,-67.04670136112634,-160.89192470801342,-38.89065482473999
CHI16,1156.9655686713847,3411.749311085591,-141.0817241511509,0.427602665674627,693.2065505247626,-325.24051090664153,416.72721207388514,-166.30247016116343,-204.72708484248443,65.95820614284129,-174.2241761671005,48.20771704434594,-67.0902395420371,-13.273058306895214,-204.0119014807917,139.75994482809136,250.96327238092877,-146.33781351573916,116.6774835725802,-288.3970273736179,-163.1705504797127,119.29548927700662,75.54718691755667,70.9534115841414,622.9003612846834
CHI17,1154.7121392059862,3470.104394758554,-102.54690497200845,17.043382331450232,861.8055000710767,-497.7759806873336,568.3171216920862,-386.9957624599847,-372.89274943653635,5.516650923125502,-271.78351035124047,132.6366482283916,-125.68382180644586,-12.546376799686698,-429.8782364969478,259.04267346682764,236.1691599691877,-202.2120606115238,123.76742820756921,-356.77156617966386,-149.55828112755214,122.61258568767303,34.63477562941528,125.71912835582016,875.2000780046787
CHI18,1055.3492445678799,2957.2672860792914,-39.12778248696653,56.31684849420805,984.5144303211903,-511.98059452341596,656.9182234842488,-306.88306220434197,-403.5255454973382,72.48044195844618,-332.65699541832794,134.2577396377317,-150.6244939699936,-29.676255117363354,-494.0834048465529,344.4438418790383,345.98672937314865,-265.0308725807355,150.6761765779419,-351.528064889185,-273.8917878303096,114.74812757920806,122.06298403049504,196.50656312099505,920.8006793722467
CHI19,1980.2245276667475,6499.966305219734,-523.1461286725814,-166.93980039866236,-78.28948244543521,36.65155464279257,40.4459620027469,-20.921141884879802,-49.03862677445458,-0.07079284529764164,-9.958795462577541,12.23233534974329,32.83341080168879,-23.34714781373555,56.50375713174646,-2.8465843519839833,11.940380273863967,2.4538324734419565,72.4232035059759,-270.6770559333008,120.62051316927909,169.39189522327513,-102.50616497494578,-158.26865776156941,-42.22004849130084
CHI20,1277.792914204396,3853.759425212848,-132.18832349317452,84.98545078662586,1009.1017960664885,-621.8352857687436,639.6722055680852,-494.4439468711296,-284.42693385740046,-150.19718872469048,-132.74725077278725,156.79261544364314,-17.93161722870207,-33.43041971290842,-171.41964438328532,137.19760325845098,-58.39571173427638,105.1212847706075,-9.436412420082993,-27.624639711700336,102.05359739581901,40.3680561917366,-109.6322932378528,-77.83968561004454,-100.60009414824138
CHI21,2332.387299144319,7786.816572027505,-634.7059139426702,-226.2591571913216,-183.66741720556124,22.007884084486314,27.168020636558815,-129.83151049779372,-196.5145174924578,14.931333346266115,19.05452481947323,-77.52508874669574,16.366631542003333,-26.598497271396184,55.33680799732994,-86.9928360729326,52.92383101527847,-7.692764618454279,101.98549412673556,-444.60030969829904,250.27381904348587,279.68911255380294,-224.57289773462068,-245.88123774543325,-21.678024430741583
CHI22,2389.7511090937383,7964.1231675856125,-650.2713235417501,-247.22653048068446,-209.5479150606918,30.23136843461202,33.97642593493892,-146.73130865521432,-237.11553758054026,12.34337561529356,17.68528259730167,-85.23330541909185,18.366729820237506,-26.897671385890337,73.18911394907809,-106.3064217084774,59.90674677029683,-7.273454417276783,119.02026547347388,-531.4931823556863,309.66078121650446,336.3022351747118,-270.252193134186,-293.4303328074861,-17.81756960064066
CHI23,2245.3613033980664,7566.128047570905,-624.9853725202504,-119.66019066860716,-169.14647109721946,-7.541165283815116,-142.24067822835138,-72.64622032812008,-225.8165195034752,26.651961193997508,-32.89766434024986,-90.6989406704221,-191.56577243258891,-85.54204214818704,36.77191682301486,-130.95062047654517,46.0997546549182,-45.73491578203501,105.28114251772838,-576.5830020737628,423.8971343138146,351.71580036820797,-374.3834365637141,-245.15711711359685,53.49415285313836
CHI24,1352.736029535195,4242.816640792019,-224.86689032929428,-30.58211655010686,561.8340961654928,-338.9538325021462,382.1493391836468,-264.41616702328946,-324.4574189827144,84.07344650699642,-185.27467393251274,-11.822394122955961,-113.00694497109924,6.817513067133091,-155.0437314956929,24.354306862236022,218.8767492256102,-253.87242418476248,166.60289040844378,-436.690351622203,-182.7829845512236,247.43167117344592,-11.820350137809946,77.9912653577875,816.6278551736466
CHI25,2414.1359400505776,8065.728223510969,-662.0369714707597,-256.9792680629165,-187.868230654656,-18.8813665824359,-77.47950220005873,-127.58711838883076,-227.6254434772484,11.833389129357448,9.774872423569182,-72.41340727067693,-36.67656112921457,-33.334888959652034,48.08253526451824,-102.16948968223208,58.573778542724504,-47.73538706369318,107.82989588875897,-520.9336380369285,347.2583275335301,334.61613465046315,-266.3972782439242,-236.22990268190875,13.471414700470024
CHI26,2652.126654755795,9021.639859866926,-746.9840975160581,-307.04251962367886,-261.81042139062356,-8.117473205092178,-53.07226595793872,-202.52457107139026,-324.66843003688774,30.834028553525027,22.834819782362988,-111.41099889712095,-20.718849153969284,-39.69525273157201,52.30420610718207,-162.29191441505768,88.29381417109109,-46.279763125167165,149.9363071111973,-702.0797702465863,443.13467609036985,430.78863856722717,-380.56003814508824,-340.44439284828917,-2.313634343130284
CHI27,1423.4558607926679,4476.664450560768,-272.39700918155233,-57.3229948361596,464.6142911077224,-247.5256866682073,288.375449728815,-222.37634526738842,-305.8483093602995,115.99895797385568,-176.96643953906116,-94.36331108810266,-74.88314332403111,9.1032921682701,-74.39760422777499,-40.18134298389722,197.8977151904779,-146.8235195685594,193.87998743480446,-532.4972559003448,-82.00800046656104,254.1154137794866,-95.03778405926475,36.23345854474381,656.2598132395161
CHI28,1190.3192364892361,3559.6784671436835,-173.3978443503992,2.1265873278380725,631.0737746794456,-328.36052678661395,338.2664426145671,-244.04796116355084,-293.7405243816378,66.11628508212448,-171.87658907753996,-63.93257640388707,-73.60134244012906,-1.4061332486514146,-135.7211842958152,30.537681603321168,176.45573886517604,-58.176832093699375,184.0844140700654,-478.07240904383445,-111.10466611236481,180.01649990404954,-44.02040644795513,113.92117404747344,745.0185864240584
N01B,765.1559430569479,-31.679629077449377,171.94683369781728,2162.4845445016995,450.97852187049153,-296.73980041988244,-622.6290392657767,-10.955710755881833,-83.92451619177866,-55.67362401281206,116.75621164017079,186.8768193541901,1225.752758824905,286.5613730329366,279.7425948918678,-250.58215591602044,119.22268748194548,-85.2824805047681,31.454523483884444,11.327167414162336,-155.98723722974472,64.96392594703333,215.75757734717305,-145.4957259149614,-248.8239035302855
N01C,757.5428610531286,-29.584901253123853,171.68803747046044,2142.8625757669524,449.5134144694617,-299.3476931209994,-553.0622013523541,22.973369052145824,-48.62309692076854,-61.896030693450975,108.18013010504535,185.44025010929718,1204.7249650177039,288.9521740798116,278.61881710069446,-229.16905301761625,113.63338553392258,-83.65663924739935,30.433130937889366,2.4424298142414225,-129.21863335478952,54.2947149513663,221.47024734629775,-102.5819237642986,-233.39432000569988
